"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Day"
"472766",2007-11-25,2019-11-03 07:25:00,1.29955,0,245.13,1,0,0,0,0
"472767",2007-11-25,2019-11-03 07:26:00,0.23,0,245.14,1,0,0,0,0
"472768",2007-11-25,2019-11-03 07:27:00,1.24365,0,244.32,1,0,0,0,0
"472769",2007-11-25,2019-11-03 07:28:00,0.226,0,243.41,1,0,0,0,0
"472770",2007-11-25,2019-11-03 07:29:00,0.226,0,243.16,1,0,0,0,0
"472771",2007-11-25,2019-11-03 07:30:00,1.15995,0,242.98,1,0,0,0,0
"472772",2007-11-25,2019-11-03 07:31:00,1.1318,0,243.1,1,0,0,0,0
"472773",2007-11-25,2019-11-03 07:32:00,0.22,0,243.23,1,0,0,0,0
"472774",2007-11-25,2019-11-03 07:33:00,1.07545,0,244.18,1,0,0,0,0
"472775",2007-11-25,2019-11-03 07:34:00,0.226,0,243.77,1,0,0,0,0
"472776",2007-11-25,2019-11-03 07:35:00,1.01595,0,243.81,1.2,0,0,0,0
"472777",2007-11-25,2019-11-03 07:36:00,0.338,0.106,243.19,1.4,0,0,0,0
"472778",2007-11-25,2019-11-03 07:37:00,0.9605,0.106,242.58,1.4,0,0,0,0
"472779",2007-11-25,2019-11-03 07:38:00,0.332,0.104,242.14,1.4,0,0,0,0
"472780",2007-11-25,2019-11-03 07:39:00,0.90585,0.102,241.84,1.4,0,0,0,0
"472781",2007-11-25,2019-11-03 07:40:00,0.8769,0.104,242.28,1.4,0,0,0,0
"472782",2007-11-25,2019-11-03 07:41:00,0.322,0.108,243.22,1.4,0,0,0,0
"472783",2007-11-25,2019-11-03 07:42:00,0.81845,0.11,244.03,1.4,0,0,0,0
"472784",2007-11-25,2019-11-03 07:43:00,0.32,0.108,243.15,1.4,0,0,0,0
"472785",2007-11-25,2019-11-03 07:44:00,0.324,0.106,242.65,1.4,0,0,0,0
"472786",2007-11-25,2019-11-03 07:45:00,0.324,0.104,242.26,1.4,0,0,0,0
"472787",2007-11-25,2019-11-03 07:46:00,0.372,0.15,241.68,1.8,0,0,0,0
"472788",2007-11-25,2019-11-03 07:47:00,0.396,0.206,241.67,1.8,0,0,0,0
"472789",2007-11-25,2019-11-03 07:48:00,0.6491,0.208,241.98,1.8,0,0,0,0
"472790",2007-11-25,2019-11-03 07:49:00,0.394,0.21,242.42,1.8,0,0,0,0
"472791",2007-11-25,2019-11-03 07:50:00,0.59955,0.152,243.09,1.6,0,0,0,0
"472792",2007-11-25,2019-11-03 07:51:00,0.386,0.192,243.43,1.8,0,1,0,0
"472793",2007-11-25,2019-11-03 07:52:00,0.553,0.202,243.48,1.8,0,1,0,0
"472794",2007-11-25,2019-11-03 07:53:00,0.384,0.204,243.76,1.8,0,1,0,0
"472795",2007-11-25,2019-11-03 07:54:00,0.382,0.2,242.96,1.8,0,2,0,0
"472796",2007-11-25,2019-11-03 07:55:00,0.382,0.198,242.56,1.8,0,1,0,0
"472797",2007-11-25,2019-11-03 07:56:00,0.5443,0.196,242.86,1.8,0,2,0,0
"472798",2007-11-25,2019-11-03 07:57:00,0.5464,0.094,243.04,1.2,0,1,0,0
"472799",2007-11-25,2019-11-03 07:58:00,0.5484,0.092,242.66,1.2,0,2,0,0
"472800",2007-11-25,2019-11-03 07:59:00,0.306,0.094,243.24,1.2,0,1,0,0
"472801",2007-11-25,2019-11-03 08:00:00,0.304,0.094,243,1.2,0,1,0,0
"472802",2007-11-25,2019-11-03 08:01:00,0.304,0.094,243.16,1.2,0,2,0,0
"472803",2007-11-25,2019-11-03 08:02:00,0.308,0.094,243.21,1.2,0,1,0,0
"472804",2007-11-25,2019-11-03 08:03:00,0.5586,0.094,243.07,1.2,0,2,0,0
"472805",2007-11-25,2019-11-03 08:04:00,0.5608,0.094,243.58,1.2,0,1,0,0
"472806",2007-11-25,2019-11-03 08:05:00,0.5621,0.054,243.71,1.2,0,1,0,0
"472807",2007-11-25,2019-11-03 08:06:00,0.56205,0,243.98,1,0,0,0,0
"472808",2007-11-25,2019-11-03 08:07:00,0.228,0,244.02,1,0,0,0,0
"472809",2007-11-25,2019-11-03 08:08:00,0.222,0,244.32,1,0,0,0,0
"472810",2007-11-25,2019-11-03 08:09:00,0.22,0,244.02,1,0,0,0,0
"472811",2007-11-25,2019-11-03 08:10:00,0.222,0,244.31,1,0,0,0,0
"472812",2007-11-25,2019-11-03 08:11:00,0.22,0,243.71,1,0,0,0,0
"472813",2007-11-25,2019-11-03 08:12:00,0.56205,0,244.87,1,0,0,0,0
"472814",2007-11-25,2019-11-03 08:13:00,0.228,0,244.33,1,0,0,0,0
"472815",2007-11-25,2019-11-03 08:14:00,0.226,0,242.65,1,0,0,0,0
"472816",2007-11-25,2019-11-03 08:15:00,0.5616,0,242.37,1,0,0,0,0
"472817",2007-11-25,2019-11-03 08:16:00,0.5588,0,242.97,1,0,0,0,0
"472818",2007-11-25,2019-11-03 08:17:00,0.302,0.05,242.79,1.4,0,0,0,0
"472819",2007-11-25,2019-11-03 08:18:00,0.558,0.106,242.95,1.4,0,0,0,0
"472820",2007-11-25,2019-11-03 08:19:00,0.55795,0.108,243.43,1.4,0,0,0,0
"472821",2007-11-25,2019-11-03 08:20:00,0.558,0.106,243.09,1.4,0,0,0,0
"472822",2007-11-25,2019-11-03 08:21:00,0.55805,0.108,243.39,1.4,0,0,0,0
"472823",2007-11-25,2019-11-03 08:22:00,0.5582,0.108,243.47,1.4,0,0,0,0
"472824",2007-11-25,2019-11-03 08:23:00,0.55845,0.11,243.78,1.4,0,0,0,0
"472825",2007-11-25,2019-11-03 08:24:00,0.5585,0.106,242.97,1.4,0,0,0,0
"472826",2007-11-25,2019-11-03 08:25:00,0.326,0.108,243.24,1.4,0,0,0,0
"472827",2007-11-25,2019-11-03 08:26:00,0.5574,0.11,243.66,1.4,0,0,0,0
"472828",2007-11-25,2019-11-03 08:27:00,0.326,0.112,244.06,1.4,0,0,0,0
"472829",2007-11-25,2019-11-03 08:28:00,0.55385,0.108,243.58,1.4,0,0,0,0
"472830",2007-11-25,2019-11-03 08:29:00,0.5519,0.108,243.34,1.4,0,0,0,0
"472831",2007-11-25,2019-11-03 08:30:00,0.316,0.11,243.73,1.4,0,0,0,0
"472832",2007-11-25,2019-11-03 08:31:00,0.316,0.112,244.11,1.4,0,0,0,0
"472833",2007-11-25,2019-11-03 08:32:00,0.54635,0,244.48,1.2,0,0,0,0
"472834",2007-11-25,2019-11-03 08:33:00,0.54435,0.078,243.75,1.2,0,0,0,0
"472835",2007-11-25,2019-11-03 08:34:00,0.54245,0.082,244.32,1.2,0,0,0,0
"472836",2007-11-25,2019-11-03 08:35:00,0.5405,0.08,243.9,1.2,0,0,0,0
"472837",2007-11-25,2019-11-03 08:36:00,0.5386,0.078,243.48,1.2,0,0,0,0
"472838",2007-11-25,2019-11-03 08:37:00,0.304,0.078,243.56,1.2,0,0,0,0
"472839",2007-11-25,2019-11-03 08:38:00,0.5383,0.08,244.13,1.2,0,0,0,0
"472840",2007-11-25,2019-11-03 08:39:00,0.5381,0.08,244.18,1.2,0,0,0,0
"472841",2007-11-25,2019-11-03 08:40:00,0.292,0.076,242.98,1.2,0,0,0,0
"472842",2007-11-25,2019-11-03 08:41:00,0.29,0.074,242.46,1.2,0,0,0,0
"472843",2007-11-25,2019-11-03 08:42:00,0.29,0.076,242.98,1.2,0,0,0,0
"472844",2007-11-25,2019-11-03 08:43:00,0.5358,0,243.14,1,0,0,0,0
"472845",2007-11-25,2019-11-03 08:44:00,0.22,0,243.2,1,0,0,0,0
"472846",2007-11-25,2019-11-03 08:45:00,0.218,0,242.13,0.8,0,0,0,0
"472847",2007-11-25,2019-11-03 08:46:00,0.218,0,242.13,0.8,0,0,0,0
"472848",2007-11-25,2019-11-03 08:47:00,0.22,0,241.48,1,0,0,0,0
"472849",2007-11-25,2019-11-03 08:48:00,0.53155,0,241.87,1,0,0,0,0
"472850",2007-11-25,2019-11-03 08:49:00,0.226,0,242.67,1,0,0,0,0
"472851",2007-11-25,2019-11-03 08:50:00,0.226,0,243.09,1,0,0,0,0
"472852",2007-11-25,2019-11-03 08:51:00,0.228,0,243.73,1,0,0,0,0
"472853",2007-11-25,2019-11-03 08:52:00,0.228,0,244.77,1,0,0,0,0
"472854",2007-11-25,2019-11-03 08:53:00,0.532,0,244.88,1,0,0,0,0
"472855",2007-11-25,2019-11-03 08:54:00,0.228,0,244.14,1,0,0,0,0
"472856",2007-11-25,2019-11-03 08:55:00,0.228,0,243.79,1,0,0,0,0
"472857",2007-11-25,2019-11-03 08:56:00,0.53215,0,243.24,1,0,0,0,0
"472858",2007-11-25,2019-11-03 08:57:00,0.53015,0,242.81,1,0,0,0,0
"472859",2007-11-25,2019-11-03 08:58:00,0.5273,0,242.06,0.8,0,0,0,0
"472860",2007-11-25,2019-11-03 08:59:00,0.52715,0.08,242.57,1.4,0,0,0,0
"472861",2007-11-25,2019-11-03 09:00:00,0.33,0.106,242.93,1.4,0,0,0,0
"472862",2007-11-25,2019-11-03 09:01:00,0.5273,0.104,242.36,1.4,0,0,0,0
"472863",2007-11-25,2019-11-03 09:02:00,0.328,0.104,242.28,1.4,0,0,0,0
"472864",2007-11-25,2019-11-03 09:03:00,0.328,0.1,241.39,1.4,0,0,0,0
"472865",2007-11-25,2019-11-03 09:04:00,0.326,0.1,240.86,1.4,0,0,0,0
"472866",2007-11-25,2019-11-03 09:05:00,0.5271,0.09,238.61,1.4,0,0,0,0
"472867",2007-11-25,2019-11-03 09:06:00,0.5269,0.092,238.78,1.4,0,0,0,0
"472868",2007-11-25,2019-11-03 09:07:00,0.318,0.094,239.16,1.4,0,0,0,0
"472869",2007-11-25,2019-11-03 09:08:00,0.318,0.094,239.19,1.4,0,0,0,0
"472870",2007-11-25,2019-11-03 09:09:00,0.316,0.096,239.56,1.4,0,0,0,0
"472871",2007-11-25,2019-11-03 09:10:00,0.5264,0.098,240.15,1.4,0,0,0,0
"472872",2007-11-25,2019-11-03 09:11:00,0.5263,0.1,241.37,1.4,0,0,0,0
"472873",2007-11-25,2019-11-03 09:12:00,0.52755,0.1,241.3,1.4,0,0,0,0
"472874",2007-11-25,2019-11-03 09:13:00,0.31,0.1,240.87,1.4,0,0,0,0
"472875",2007-11-25,2019-11-03 09:14:00,0.242,0,240.81,1,0,0,0,0
"472876",2007-11-25,2019-11-03 09:15:00,0.5239,0,240.84,0.8,0,0,0,0
"472877",2007-11-25,2019-11-03 09:16:00,0.5217,0,240.84,0.8,0,0,0,0
"472878",2007-11-25,2019-11-03 09:17:00,0.218,0,240.37,1,0,0,0,0
"472879",2007-11-25,2019-11-03 09:18:00,0.5175,0,240.55,1,0,0,0,0
"472880",2007-11-25,2019-11-03 09:19:00,0.52205,0.052,240.2,2.2,0,0,0,0
"472881",2007-11-25,2019-11-03 09:20:00,0.478,0.054,239.89,2.2,0,0,0,0
"472882",2007-11-25,2019-11-03 09:21:00,0.454,0.054,239.12,2,0,0,0,0
"472883",2007-11-25,2019-11-03 09:22:00,0.53555,0.05,239.32,2.2,0,0,0,0
"472884",2007-11-25,2019-11-03 09:23:00,0.48,0.054,239.99,2.2,0,0,0,0
"472885",2007-11-25,2019-11-03 09:24:00,0.626,0.05,239.77,2.8,0,0,0,0
"472886",2007-11-25,2019-11-03 09:25:00,0.796,0.048,240.13,3.4,0,0,0,0
"472887",2007-11-25,2019-11-03 09:26:00,0.58015,0,239.62,3.4,0,0,0,0
"472888",2007-11-25,2019-11-03 09:27:00,0.794,0.046,239.79,3.4,0,0,0,0
"472889",2007-11-25,2019-11-03 09:28:00,0.6129,0.108,238.99,4.8,0,0,0,0
"472890",2007-11-25,2019-11-03 09:29:00,2.008,0.32,237.92,9.4,0,0,0,0
"472891",2007-11-25,2019-11-03 09:30:00,0.68815,0.18,239.25,7.2,0,0,0,0
"472892",2007-11-25,2019-11-03 09:31:00,0.8,0.052,241.68,3.4,0,0,0,0
"472893",2007-11-25,2019-11-03 09:32:00,0.866,0.14,242.88,3.8,0,0,0,0
"472894",2007-11-25,2019-11-03 09:33:00,0.73445,0.168,243.18,3.8,0,2,0,0
"472895",2007-11-25,2019-11-03 09:34:00,0.74905,0.082,243.69,3.4,0,1,0,0
"472896",2007-11-25,2019-11-03 09:35:00,0.7636,0.08,243.53,3.4,0,1,0,0
"472897",2007-11-25,2019-11-03 09:36:00,0.7783,0.078,243.46,3.4,0,2,0,0
"472898",2007-11-25,2019-11-03 09:37:00,0.79295,0.074,242.64,3.4,0,1,0,0
"472899",2007-11-25,2019-11-03 09:38:00,0.808,0.076,242.58,3.4,0,2,0,0
"472900",2007-11-25,2019-11-03 09:39:00,0.8199,0.078,243.3,3.4,0,1,0,0
"472901",2007-11-25,2019-11-03 09:40:00,0.83415,0.178,241.63,4,0,1,0,0
"472902",2007-11-25,2019-11-03 09:41:00,0.8488,0.208,241.76,4,0,2,0,0
"472903",2007-11-25,2019-11-03 09:42:00,0.8633,0.208,241.38,4,0,1,0,0
"472904",2007-11-25,2019-11-03 09:43:00,0.8777,0.206,240.96,4,0,2,0,0
"472905",2007-11-25,2019-11-03 09:44:00,0.89205,0.204,240.6,4,0,1,0,0
"472906",2007-11-25,2019-11-03 09:45:00,0.9065,0.206,240.93,3.8,0,1,0,0
"472907",2007-11-25,2019-11-03 09:46:00,0.892,0.198,241.03,3.8,0,2,0,0
"472908",2007-11-25,2019-11-03 09:47:00,0.818,0.086,241.53,3.4,0,0,0,0
"472909",2007-11-25,2019-11-03 09:48:00,0.94575,0.084,240.82,3.4,0,0,0,0
"472910",2007-11-25,2019-11-03 09:49:00,0.81,0.08,240.25,3.4,0,0,0,0
"472911",2007-11-25,2019-11-03 09:50:00,0.808,0.08,239.86,3.4,0,0,0,0
"472912",2007-11-25,2019-11-03 09:51:00,0.806,0.076,239.32,3.4,0,0,0,0
"472913",2007-11-25,2019-11-03 09:52:00,0.9952,0.076,239.06,3.4,0,0,0,0
"472914",2007-11-25,2019-11-03 09:53:00,1.0076,0.078,239.62,3.4,0,0,0,0
"472915",2007-11-25,2019-11-03 09:54:00,0.81,0.084,240.77,3.4,0,0,0,0
"472916",2007-11-25,2019-11-03 09:55:00,1.0354,0,242.42,3.2,0,0,0,0
"472917",2007-11-25,2019-11-03 09:56:00,1.0481,0,242.91,3,0,0,0,0
"472918",2007-11-25,2019-11-03 09:57:00,1.06075,0,242.92,3,0,0,0,0
"472919",2007-11-25,2019-11-03 09:58:00,1.0733,0,242.44,3.2,0,0,0,0
"472920",2007-11-25,2019-11-03 09:59:00,0.726,0,243.37,3,0,0,0,0
"482761",2007-12-02,2019-11-03 06:00:00,1.3769,0.25,242.84,3.8,0,0,0,0
"482762",2007-12-02,2019-11-03 06:01:00,1.3687,0.298,243.5,4.2,0,0,0,0
"482763",2007-12-02,2019-11-03 06:02:00,1.352,0.384,243.21,5.8,0,0,0,0
"482764",2007-12-02,2019-11-03 06:03:00,1.37455,0.37,242.77,6,0,0,0,0
"482765",2007-12-02,2019-11-03 06:04:00,1.358,0.37,242.67,5.8,0,0,0,0
"482766",2007-12-02,2019-11-03 06:05:00,1.3777,0.358,243.29,5.2,0,0,0,0
"482767",2007-12-02,2019-11-03 06:06:00,1.18,0.312,243.76,5,0,0,0,0
"482768",2007-12-02,2019-11-03 06:07:00,1.178,0.314,243.71,5,0,0,0,0
"482769",2007-12-02,2019-11-03 06:08:00,1.148,0.274,243.35,4.8,0,0,0,0
"482770",2007-12-02,2019-11-03 06:09:00,1.37225,0.212,244.02,4.6,0,0,0,0
"482771",2007-12-02,2019-11-03 06:10:00,1.106,0.208,244.19,4.6,0,0,0,0
"482772",2007-12-02,2019-11-03 06:11:00,1.35675,0.216,243.87,2.8,0,0,0,0
"482773",2007-12-02,2019-11-03 06:12:00,1.3451,0.31,243.73,3.2,0,0,0,0
"482774",2007-12-02,2019-11-03 06:13:00,1.33385,0.298,243.74,3.2,0,0,0,0
"482775",2007-12-02,2019-11-03 06:14:00,0.736,0.288,242.93,3.2,0,0,0,0
"482776",2007-12-02,2019-11-03 06:15:00,0.736,0.288,242.88,3.2,0,0,0,0
"482777",2007-12-02,2019-11-03 06:16:00,0.718,0.238,243.23,3,0,0,0,0
"482778",2007-12-02,2019-11-03 06:17:00,1.2966,0.154,243.68,3.2,0,0,0,0
"482779",2007-12-02,2019-11-03 06:18:00,1.28525,0.158,243.9,2.6,0,0,0,0
"482780",2007-12-02,2019-11-03 06:19:00,1.27395,0.158,243.97,2.6,0,0,0,0
"482781",2007-12-02,2019-11-03 06:20:00,0.65,0.16,244.25,2.6,0,0,0,0
"482782",2007-12-02,2019-11-03 06:21:00,1.25145,0.158,243.66,2.6,0,0,0,0
"482783",2007-12-02,2019-11-03 06:22:00,1.23865,0.052,243.73,2.4,0,0,0,0
"482784",2007-12-02,2019-11-03 06:23:00,0.644,0,243.03,2.6,0,0,0,0
"482785",2007-12-02,2019-11-03 06:24:00,0.556,0,243.37,2.2,0,0,0,0
"482786",2007-12-02,2019-11-03 06:25:00,1.20055,0,243.63,2.2,0,0,0,0
"482787",2007-12-02,2019-11-03 06:26:00,1.1857,0,243.17,2,0,0,0,0
"482788",2007-12-02,2019-11-03 06:27:00,1.17055,0,243.35,2,0,0,0,0
"482789",2007-12-02,2019-11-03 06:28:00,0.404,0,243.51,1.8,0,0,0,0
"482790",2007-12-02,2019-11-03 06:29:00,0.212,0,243.67,0.8,0,0,0,0
"482791",2007-12-02,2019-11-03 06:30:00,1.1086,0,243.5,0.8,0,0,0,0
"482792",2007-12-02,2019-11-03 06:31:00,0.21,0,243.06,0.8,0,0,0,0
"482793",2007-12-02,2019-11-03 06:32:00,0.21,0,242.92,0.8,0,0,0,0
"482794",2007-12-02,2019-11-03 06:33:00,1.0418,0,242.89,0.8,0,0,0,0
"482795",2007-12-02,2019-11-03 06:34:00,0.21,0,243.08,0.8,0,0,0,0
"482796",2007-12-02,2019-11-03 06:35:00,0.99755,0,243.84,0.8,0,0,0,0
"482797",2007-12-02,2019-11-03 06:36:00,0.212,0,244.33,0.8,0,0,0,0
"482798",2007-12-02,2019-11-03 06:37:00,0.95545,0,244.24,0.8,0,0,0,0
"482799",2007-12-02,2019-11-03 06:38:00,0.9361,0,244.31,0.8,0,0,0,0
"482800",2007-12-02,2019-11-03 06:39:00,0.9179,0,244.43,0.8,0,0,0,0
"482801",2007-12-02,2019-11-03 06:40:00,0.90245,0.074,244.14,1.4,0,0,0,0
"482802",2007-12-02,2019-11-03 06:41:00,0.8861,0.1,244,1.2,0,2,0,0
"482803",2007-12-02,2019-11-03 06:42:00,0.85975,0.1,244.28,1.2,0,1,0,0
"482804",2007-12-02,2019-11-03 06:43:00,0.8312,0.102,244.78,1.2,0,2,0,0
"482805",2007-12-02,2019-11-03 06:44:00,0.80915,0.296,244.58,2.4,0,1,0,0
"482806",2007-12-02,2019-11-03 06:45:00,0.486,0.352,244.99,2.4,0,2,0,0
"482807",2007-12-02,2019-11-03 06:46:00,0.7735,0.348,244.5,2.4,0,1,0,0
"482808",2007-12-02,2019-11-03 06:47:00,0.7561,0.35,244.73,2.4,0,1,0,0
"482809",2007-12-02,2019-11-03 06:48:00,0.7394,0.352,244.91,2.4,0,2,0,0
"482810",2007-12-02,2019-11-03 06:49:00,0.7236,0.352,244.9,2.4,0,1,0,0
"482811",2007-12-02,2019-11-03 06:50:00,0.7078,0.352,245.14,2.4,0,2,0,0
"482812",2007-12-02,2019-11-03 06:51:00,0.47,0.35,244.75,2.4,0,1,0,0
"482813",2007-12-02,2019-11-03 06:52:00,0.466,0.348,244.26,2.4,0,2,0,0
"482814",2007-12-02,2019-11-03 06:53:00,0.462,0.346,244.05,2.2,0,1,0,0
"482815",2007-12-02,2019-11-03 06:54:00,0.46,0.348,244.44,2.2,0,1,0,0
"482816",2007-12-02,2019-11-03 06:55:00,0.35,0.178,244.02,1.6,0,1,0,0
"482817",2007-12-02,2019-11-03 06:56:00,0.66195,0.108,243.23,1.2,0,0,0,0
"482818",2007-12-02,2019-11-03 06:57:00,0.65065,0.108,243.18,1.2,0,0,0,0
"482819",2007-12-02,2019-11-03 06:58:00,0.64205,0.108,242.93,1.2,0,0,0,0
"482820",2007-12-02,2019-11-03 06:59:00,0.238,0,242.64,1,0,0,0,0
"482821",2007-12-02,2019-11-03 07:00:00,0.62055,0,242.54,0.8,0,0,0,0
"482822",2007-12-02,2019-11-03 07:01:00,0.6094,0,242.5,0.8,0,0,0,0
"482823",2007-12-02,2019-11-03 07:02:00,0.59995,0,241.67,0.8,0,0,0,0
"482824",2007-12-02,2019-11-03 07:03:00,0.58905,0,241.96,0.8,0,0,0,0
"482825",2007-12-02,2019-11-03 07:04:00,0.208,0,241.35,0.8,0,0,0,0
"482826",2007-12-02,2019-11-03 07:05:00,0.208,0,241.59,0.8,0,0,0,0
"482827",2007-12-02,2019-11-03 07:06:00,0.5644,0,241.83,0.8,0,0,0,0
"482828",2007-12-02,2019-11-03 07:07:00,0.208,0,242.38,0.8,0,0,0,0
"482829",2007-12-02,2019-11-03 07:08:00,0.55215,0,242.35,0.8,0,0,0,0
"482830",2007-12-02,2019-11-03 07:09:00,0.202,0,242.51,0.8,0,0,0,0
"482831",2007-12-02,2019-11-03 07:10:00,0.55165,0,242.88,0.8,0,0,0,0
"482832",2007-12-02,2019-11-03 07:11:00,0.55145,0,242.66,0.8,0,0,0,0
"482833",2007-12-02,2019-11-03 07:12:00,0.208,0,242.2,0.8,0,0,0,0
"482834",2007-12-02,2019-11-03 07:13:00,0.208,0,241.98,0.8,0,0,0,0
"482835",2007-12-02,2019-11-03 07:14:00,0.5513,0,241.79,0.8,0,0,0,0
"482836",2007-12-02,2019-11-03 07:15:00,0.208,0,241.95,0.8,0,0,0,0
"482837",2007-12-02,2019-11-03 07:16:00,0.208,0,242.45,0.8,0,0,0,0
"482838",2007-12-02,2019-11-03 07:17:00,0.208,0,242.38,0.8,0,0,0,0
"482839",2007-12-02,2019-11-03 07:18:00,0.5507,0,241.09,0.8,0,0,0,0
"482840",2007-12-02,2019-11-03 07:19:00,0.198,0,240.32,0.8,0,0,0,0
"482841",2007-12-02,2019-11-03 07:20:00,0.2,0,241.27,0.8,0,0,0,0
"482842",2007-12-02,2019-11-03 07:21:00,0.202,0,241.87,0.8,0,0,0,0
"482843",2007-12-02,2019-11-03 07:22:00,0.54335,0,241.98,0.8,0,0,0,0
"482844",2007-12-02,2019-11-03 07:23:00,0.5411,0,241.78,0.8,0,0,0,0
"482845",2007-12-02,2019-11-03 07:24:00,0.208,0,242.11,0.8,0,0,0,0
"482846",2007-12-02,2019-11-03 07:25:00,0.52745,0,242.11,0.8,0,0,0,0
"482847",2007-12-02,2019-11-03 07:26:00,0.294,0.058,242,1.4,0,0,0,0
"482848",2007-12-02,2019-11-03 07:27:00,0.314,0.102,241.68,1.4,0,0,0,0
"482849",2007-12-02,2019-11-03 07:28:00,0.51425,0.102,241.54,1.2,0,0,0,0
"482850",2007-12-02,2019-11-03 07:29:00,0.51,0.1,241.16,1.2,0,0,0,0
"482851",2007-12-02,2019-11-03 07:30:00,0.354,0.144,240.78,1.6,0,0,0,0
"482852",2007-12-02,2019-11-03 07:31:00,0.386,0.204,241.21,1.8,0,0,0,0
"482853",2007-12-02,2019-11-03 07:32:00,0.386,0.206,241.56,1.8,0,0,0,0
"482854",2007-12-02,2019-11-03 07:33:00,0.501,0.206,241.64,1.8,0,0,0,0
"482855",2007-12-02,2019-11-03 07:34:00,0.4991,0.206,241.54,1.8,0,0,0,0
"482856",2007-12-02,2019-11-03 07:35:00,0.382,0.21,242.3,1.8,0,0,0,0
"482857",2007-12-02,2019-11-03 07:36:00,0.376,0.206,241.4,1.8,0,0,0,0
"482858",2007-12-02,2019-11-03 07:37:00,0.37,0.208,241.96,1.6,0,0,0,0
"482859",2007-12-02,2019-11-03 07:38:00,0.37,0.208,242.04,1.6,0,0,0,0
"482860",2007-12-02,2019-11-03 07:39:00,0.5082,0.21,242.35,1.6,0,0,0,0
"482861",2007-12-02,2019-11-03 07:40:00,0.51245,0.21,242.04,1.6,0,0,0,0
"482862",2007-12-02,2019-11-03 07:41:00,0.5166,0.202,242.04,1.6,0,0,0,0
"482863",2007-12-02,2019-11-03 07:42:00,0.26,0.048,242.07,1,0,0,0,0
"482864",2007-12-02,2019-11-03 07:43:00,0.206,0,242.59,0.8,0,0,0,0
"482865",2007-12-02,2019-11-03 07:44:00,0.202,0,242.29,0.8,0,0,0,0
"482866",2007-12-02,2019-11-03 07:45:00,0.202,0,241.98,0.8,0,0,0,0
"482867",2007-12-02,2019-11-03 07:46:00,0.51745,0,242.16,0.8,0,0,0,0
"482868",2007-12-02,2019-11-03 07:47:00,0.5173,0,242.11,0.8,0,0,0,0
"482869",2007-12-02,2019-11-03 07:48:00,0.5172,0,242.48,0.8,0,0,0,0
"482870",2007-12-02,2019-11-03 07:49:00,0.202,0,242.68,0.8,0,0,0,0
"482871",2007-12-02,2019-11-03 07:50:00,0.202,0,242.39,0.8,0,0,0,0
"482872",2007-12-02,2019-11-03 07:51:00,0.208,0,241.96,0.8,0,0,0,0
"482873",2007-12-02,2019-11-03 07:52:00,0.51735,0,241.78,0.8,0,0,0,0
"482874",2007-12-02,2019-11-03 07:53:00,0.5173,0,241.1,0.8,0,0,0,0
"482875",2007-12-02,2019-11-03 07:54:00,0.51725,0,240.8,0.8,0,0,0,0
"482876",2007-12-02,2019-11-03 07:55:00,0.5172,0,240.73,0.8,0,0,0,0
"482877",2007-12-02,2019-11-03 07:56:00,0.5171,0,240.34,0.8,0,0,0,0
"482878",2007-12-02,2019-11-03 07:57:00,0.5169,0,240.77,0.8,0,0,0,0
"482879",2007-12-02,2019-11-03 07:58:00,0.2,0,240.83,0.8,0,0,0,0
"482880",2007-12-02,2019-11-03 07:59:00,0.198,0,239.96,0.8,0,0,0,0
"482881",2007-12-02,2019-11-03 08:00:00,0.198,0,239.97,0.8,0,0,0,0
"482882",2007-12-02,2019-11-03 08:01:00,0.198,0,239.78,0.8,0,0,0,0
"482883",2007-12-02,2019-11-03 08:02:00,0.196,0,238.43,0.8,0,0,0,0
"482884",2007-12-02,2019-11-03 08:03:00,0.51615,0,237.97,0.8,0,0,0,0
"482885",2007-12-02,2019-11-03 08:04:00,0.51585,0,237.68,0.8,0,0,0,0
"482886",2007-12-02,2019-11-03 08:05:00,0.196,0,238.21,0.8,0,0,0,0
"482887",2007-12-02,2019-11-03 08:06:00,0.51325,0,238.37,0.8,0,0,0,0
"482888",2007-12-02,2019-11-03 08:07:00,0.51105,0,238.27,1,0,0,0,0
"482889",2007-12-02,2019-11-03 08:08:00,0.5122,0.064,238.47,1.6,0,0,0,0
"482890",2007-12-02,2019-11-03 08:09:00,0.632,0.164,237.91,2.8,0,0,0,0
"482891",2007-12-02,2019-11-03 08:10:00,0.5307,0.22,237.29,3.4,0,0,0,0
"482892",2007-12-02,2019-11-03 08:11:00,0.5821,0.096,235.89,12,0,0,0,0
"482893",2007-12-02,2019-11-03 08:12:00,4.402,0.078,233.81,19,0,0,0,0
"482894",2007-12-02,2019-11-03 08:13:00,3.64,0.084,234.27,15.4,0,0,0,0
"482895",2007-12-02,2019-11-03 08:14:00,3.808,0.084,234.66,16.2,0,0,0,0
"482896",2007-12-02,2019-11-03 08:15:00,0.8749,0.11,238.24,7,0,0,0,0
"482897",2007-12-02,2019-11-03 08:16:00,0.89095,0.116,239.1,4.2,0,0,0,0
"482898",2007-12-02,2019-11-03 08:17:00,2.054,0.25,238.45,9,0,0,0,0
"482899",2007-12-02,2019-11-03 08:18:00,0.97475,0.304,239.01,9,0,0,0,0
