Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-06-12,9:40:00 PM,2.65385,0.084,240.94,9.8,0,0,18
2009-06-12,9:41:00 PM,2.6562,0.082,240.93,9.8,0,0,19
2009-06-12,9:42:00 PM,2.65915,0.084,240.69,9.6,0,0,18
2009-06-12,9:43:00 PM,2.6613,0.084,240.31,9.6,0,0,18
2009-06-12,9:44:00 PM,2.6638,0.084,240.85,9.6,0,0,19
2009-06-12,9:45:00 PM,2.66565,0.084,240.72,9.6,0,0,18
2009-06-12,9:46:00 PM,4.06042,0.084,240.98,9.6,0,0,19
2009-06-12,9:47:00 PM,2.336,0.084,240.84,9.6,0,0,18
2009-06-12,9:48:00 PM,2.6623,0.084,240.55,9.6,0,0,18
2009-06-12,9:49:00 PM,2.65955,0,240.51,9.8,0,0,19
2009-06-12,9:50:00 PM,4.18226,0.046,240.38,10,0,0,18
2009-06-12,9:51:00 PM,3.70824,0.046,239.77,10,0,0,18
2009-06-12,9:52:00 PM,3.43881,0,238.8,10,0,0,19
2009-06-12,9:53:00 PM,3.64669,0,238.87,10,0,0,18
2009-06-12,9:54:00 PM,2.6487,0,238.98,10,0,0,18
2009-06-12,9:55:00 PM,2.6466,0.046,238.96,10,0,0,18
2009-06-12,9:56:00 PM,2.64475,0,238.71,10,0,0,18
2009-06-12,9:57:00 PM,2.6444,0.118,238.97,10.4,0,0,18
2009-06-12,9:58:00 PM,2.482,0.148,239.44,10.4,0,0,18
2009-06-12,9:59:00 PM,4.82466,0.146,239.31,10.4,0,0,19
2009-06-12,10:00:00 PM,2.44,0.146,239.31,10.2,0,0,18
2009-06-12,10:01:00 PM,6.36523,0.146,238.99,10.4,0,0,18
2009-06-12,10:02:00 PM,3.35149,0.15,239.39,9.2,0,0,18
2009-06-12,10:03:00 PM,3.11686,0.148,239.16,9.2,0,0,18
2009-06-12,10:04:00 PM,2.63855,0.308,239.55,11.4,0,0,27
2009-06-12,10:05:00 PM,2.64745,0.336,239.57,11.6,0,0,28
2009-06-12,10:06:00 PM,2.6561,0.344,238.99,11.6,0,0,28
2009-06-12,10:07:00 PM,4.39379,0.35,239.64,11.8,0,0,29
2009-06-12,10:08:00 PM,3.35966,0.354,240.21,11.2,0,0,27
2009-06-12,10:09:00 PM,1.274,0.232,241.22,5.4,0,0,3
2009-06-12,10:10:00 PM,2.26435,0.198,241.75,4.8,0,0,1
2009-06-12,10:11:00 PM,1.096,0.178,240.48,4.6,0,0,0
2009-06-12,10:12:00 PM,2.54415,0.056,238.78,4.2,0,0,1
2009-06-12,10:13:00 PM,2.44897,0,236.81,4.2,0,0,1
2009-06-12,10:14:00 PM,0.922,0.05,236.98,3.8,0,0,0
2009-06-12,10:15:00 PM,3.8122,0,238.53,4,0,0,1
2009-06-12,10:16:00 PM,5.7308,0,238.58,4,0,0,0
2009-06-12,10:17:00 PM,2.3757,0,238.6,4,0,0,1
2009-06-12,10:18:00 PM,2.33805,0,238.94,4,0,0,1
2009-06-12,10:19:00 PM,3.68582,0,239.4,4.2,0,0,0
2009-06-12,10:20:00 PM,3.60327,0,239.05,3.8,0,0,1
2009-06-12,10:21:00 PM,2.2304,0,238.67,4,0,0,1
2009-06-12,10:22:00 PM,0.958,0,238.78,4,0,0,0
2009-06-12,10:23:00 PM,3.48422,0,238.23,4,0,0,1
2009-06-12,10:24:00 PM,3.14748,0,238.27,3.8,0,0,1
2009-06-12,10:25:00 PM,3.34133,0,238.31,4,0,0,0
2009-06-12,10:26:00 PM,1.49027,0,238.68,3.8,0,0,1
2009-06-12,10:27:00 PM,0.95,0,238.93,4,0,0,1
2009-06-12,10:28:00 PM,0.942,0,238.76,4,0,0,0
2009-06-12,10:29:00 PM,1.9515,0,238.85,4.2,0,0,1
2009-06-12,10:30:00 PM,3.04867,0.084,238.8,4.4,0,0,0
2009-06-12,10:31:00 PM,0.32055,0.058,238.42,4.6,0,0,1
2009-06-12,10:32:00 PM,1.002,0.058,239.04,4.2,0,0,1
2009-06-12,10:33:00 PM,0.988,0.058,239.06,4.2,0,0,0
2009-06-12,10:34:00 PM,0.998,0.058,239.13,4.2,0,0,1
2009-06-12,10:35:00 PM,1.05,0.056,238.69,4.4,0,0,1
2009-06-12,10:36:00 PM,1.70865,0.056,238.5,4.2,0,0,0
2009-06-12,10:37:00 PM,1.81874,0.06,239.6,4.2,0,0,1
2009-06-12,10:38:00 PM,0.986,0.058,239.7,4,0,0,1
2009-06-12,10:39:00 PM,1.5968,0.06,239.69,4,0,0,0
2009-06-12,10:40:00 PM,1.72071,0.06,239.52,4,0,0,1
2009-06-12,10:41:00 PM,1.52305,0.058,239.52,4.2,0,0,1
2009-06-12,10:42:00 PM,0.98,0.06,239.91,4,0,0,0
2009-06-12,10:43:00 PM,2.91204,0.058,239.7,4,0,0,1
2009-06-12,10:44:00 PM,2.0889,0.06,240.15,4.2,0,0,0
2009-06-12,10:45:00 PM,1.3741,0.062,241,4.2,0,0,1
2009-06-12,10:46:00 PM,1.39859,0.064,241.69,4,0,0,1
2009-06-12,10:47:00 PM,1.28405,0.062,240.93,4.2,0,0,0
2009-06-12,10:48:00 PM,0.988,0.06,240.2,4.2,0,0,1
2009-06-12,10:49:00 PM,1.042,0.12,239.82,4.4,0,0,1
2009-06-12,10:50:00 PM,1.23435,0.164,240.77,4.4,0,0,0
2009-06-12,10:51:00 PM,1.012,0.072,240.74,4.2,0,0,1
2009-06-12,10:52:00 PM,1.63393,0,240.83,4,0,0,1
2009-06-12,10:53:00 PM,0.972,0,241.44,4,0,0,0
2009-06-12,10:54:00 PM,0.966,0,241.08,4,0,0,1
2009-06-12,10:55:00 PM,0.964,0,241.04,4,0,0,1
2009-06-12,10:56:00 PM,0.964,0,241.26,4,0,0,0
2009-06-12,10:57:00 PM,1.23295,0,241.57,4,0,0,1
2009-06-12,10:58:00 PM,1.23335,0,241.8,4,0,0,1
2009-06-12,10:59:00 PM,1.23315,0,241.36,4,0,0,0
2009-06-12,11:00:00 PM,1.12713,0,241.63,4,0,0,1
2009-06-12,11:01:00 PM,0.966,0,241.79,4,0,0,1
2009-06-12,11:02:00 PM,0.976,0,241.47,4,0,0,0
2009-06-12,11:03:00 PM,2.26597,0,241.91,3.8,0,0,1
2009-06-12,11:04:00 PM,-0.08797,0.06,242.07,3.8,0,0,1
2009-06-12,11:05:00 PM,0.912,0.07,242.08,3.8,0,0,0
2009-06-12,11:06:00 PM,1.233,0.068,242.55,3.6,0,0,1
2009-06-12,11:07:00 PM,0.918,0.068,243.02,3.8,0,0,1
2009-06-12,11:08:00 PM,4.1436,0.068,242.85,3.8,0,0,0
2009-06-12,11:09:00 PM,1.2311,0,242.88,4,0,0,1
2009-06-12,11:10:00 PM,0.86217,0.068,243.21,4.2,0,0,1
2009-06-12,11:11:00 PM,1.02,0.068,243.7,4.2,0,0,0
2009-06-12,11:12:00 PM,1.22905,0.068,243.46,4.2,0,0,1
2009-06-12,11:13:00 PM,1.016,0.068,243.16,4.2,0,0,1
2009-06-12,11:14:00 PM,0.842,0.094,243.88,3.6,0,0,0
2009-06-12,11:15:00 PM,0.87,0.234,243.87,3.8,0,0,1
2009-06-12,11:16:00 PM,1.052,0.252,243.35,4.4,0,0,1
2009-06-12,11:17:00 PM,1.116,0.25,243.29,4.8,0,0,0
2009-06-12,11:18:00 PM,1.1,0.248,242.85,4.6,0,0,1
2009-06-12,11:19:00 PM,1.22415,0.17,243.43,3.4,0,0,1
2009-06-12,11:20:00 PM,0.622,0.15,243.47,2.8,0,0,0
2009-06-12,11:21:00 PM,0.542,0.242,243.31,2.4,0,0,1
2009-06-12,11:22:00 PM,1.1931,0.244,243.38,2.4,0,2,1
2009-06-12,11:23:00 PM,1.18215,0.242,242.9,2.4,0,1,0
2009-06-12,11:24:00 PM,1.16955,0.27,243.06,2.4,0,2,1
2009-06-12,11:25:00 PM,1.1566,0.284,243.03,2.4,0,1,1
2009-06-12,11:26:00 PM,0.474,0.28,242.47,2.2,0,1,0
2009-06-12,11:27:00 PM,1.1306,0.27,242.42,2.2,0,2,1
2009-06-12,11:28:00 PM,0.438,0.242,242.65,2,0,1,1
2009-06-12,11:29:00 PM,2.10048,0.232,243.08,2,0,2,0
2009-06-12,11:30:00 PM,1.08395,0.106,243.22,1.6,0,1,1
2009-06-12,11:31:00 PM,0.344,0.106,243.49,1.6,0,2,1
2009-06-12,11:32:00 PM,1.82313,0.106,243.17,1.6,0,1,0
2009-06-12,11:33:00 PM,0.344,0.108,243.61,1.6,0,1,1
2009-06-12,11:34:00 PM,0.342,0.108,243.77,1.6,0,2,1
2009-06-12,11:35:00 PM,1.00475,0.108,243.42,1.6,0,1,0
2009-06-12,11:36:00 PM,0.334,0.106,243.44,1.4,0,1,1
2009-06-12,11:37:00 PM,1.77982,0.108,243.55,1.6,0,2,1
2009-06-12,11:38:00 PM,0.9573,0.106,243.32,1.4,0,1,0
2009-06-12,11:39:00 PM,1.0977,0.104,242.28,1.4,0,1,1
2009-06-12,11:40:00 PM,2.66838,0.16,242.51,2,0,2,0
2009-06-12,11:41:00 PM,2.83987,0.21,242.8,2,0,1,1
2009-06-12,11:42:00 PM,1.23939,0.212,242.9,1.8,0,1,1
2009-06-12,11:43:00 PM,2.5181,0.212,243.06,1.8,0,1,0
2009-06-12,11:44:00 PM,0.8725,0.21,242.8,2,0,2,1
2009-06-12,11:45:00 PM,0.402,0.21,242.54,1.8,0,1,1
2009-06-12,11:46:00 PM,0.4,0.212,243.01,1.8,0,1,0
2009-06-12,11:47:00 PM,0.4072,0.214,243.66,2,0,1,1
2009-06-12,11:48:00 PM,2.98242,0.256,243.39,2.4,0,1,1
2009-06-12,11:49:00 PM,1.59834,0.226,243.42,1.8,0,0,0
2009-06-12,11:50:00 PM,-0.58231,0.226,243.47,2,0,0,1
2009-06-12,11:51:00 PM,0.428,0.226,243.38,2,0,0,1
2009-06-12,11:52:00 PM,0.436,0.226,243.26,2,0,0,0
2009-06-12,11:53:00 PM,2.12965,0.224,242.71,1.8,0,0,1
2009-06-12,11:54:00 PM,1.15924,0.12,242.17,1.6,0,0,1
2009-06-12,11:55:00 PM,0.72655,0.116,241.97,1.6,0,0,0
2009-06-12,11:56:00 PM,0.348,0.116,242.08,1.6,0,0,1
2009-06-12,11:57:00 PM,0.35,0.116,242.23,1.6,0,0,1
2009-06-12,11:58:00 PM,0.6713,0.118,242.34,1.6,0,0,0
2009-06-12,11:59:00 PM,1.86686,0.122,243.44,1.6,0,0,1
2009-07-12,12:00:00 AM,1.2102,0.122,243.45,1.6,0,0,1
2009-07-12,12:01:00 AM,0.98422,0.122,243.78,1.4,0,0,0
2009-07-12,12:02:00 AM,0.362,0.122,243.83,1.6,0,0,1
2009-07-12,12:03:00 AM,0.35,0.124,244.19,1.6,0,0,1
2009-07-12,12:04:00 AM,0.63585,0.122,243.66,1.6,0,0,0
2009-07-12,12:05:00 AM,0.336,0.122,243.68,1.4,0,0,1
2009-07-12,12:06:00 AM,0.62965,0.122,244.05,1.8,0,0,1
2009-07-12,12:07:00 AM,0.324,0.104,244.44,1.4,0,0,0
2009-07-12,12:08:00 AM,0.268,0,244.75,1.2,0,0,1
2009-07-12,12:09:00 AM,0.266,0,244.67,1.2,0,0,1
2009-07-12,12:10:00 AM,0.246,0,245.06,1,0,0,0
2009-07-12,12:11:00 AM,0.266,0,244.8,1.2,0,0,1
2009-07-12,12:12:00 AM,0.12864,0,244.66,1.2,0,0,1
2009-07-12,12:13:00 AM,0.60935,0,244.07,1.2,0,0,0
2009-07-12,12:14:00 AM,0.244,0,243.99,1,0,0,1
2009-07-12,12:15:00 AM,0.60485,0,243.76,1.2,0,0,1
2009-07-12,12:16:00 AM,0.60295,0,243.74,1.2,0,0,0
2009-07-12,12:17:00 AM,0.6009,0,243.6,1.2,0,0,1
2009-07-12,12:18:00 AM,0.256,0,243.68,1.2,0,0,1
2009-07-12,12:19:00 AM,0.59745,0,243.83,1.2,0,0,0
2009-07-12,12:20:00 AM,0.256,0,243.87,1.2,0,0,1
2009-07-12,12:21:00 AM,0.256,0,244.4,1.2,0,0,1
2009-07-12,12:22:00 AM,0.258,0,245.49,1.2,0,0,0
2009-07-12,12:23:00 AM,2.26765,0,244.98,1.2,0,0,1
2009-07-12,12:24:00 AM,0.57905,0,244.25,1.2,0,0,1
2009-07-12,12:25:00 AM,0.57545,0,244.78,1.2,0,0,0
2009-07-12,12:26:00 AM,0.5747,0.116,245.01,1.6,0,0,1
2009-07-12,12:27:00 AM,1.118,0.126,245.09,1.8,0,0,1
2009-07-12,12:28:00 AM,0.73621,0.124,244.85,1.8,0,0,0
2009-07-12,12:29:00 AM,0.35,0.126,244.8,1.4,0,0,1
2009-07-12,12:30:00 AM,0.37,0.126,244.92,1.6,0,0,1
2009-07-12,12:31:00 AM,2.37988,0.212,244.69,2.2,0,0,0
2009-07-12,12:32:00 AM,1.2421,0.236,245.57,2,0,0,1
2009-07-12,12:33:00 AM,0.37643,0.24,246.12,2,0,0,1
2009-07-12,12:34:00 AM,0.57095,0.24,246.15,2.2,0,0,0
2009-07-12,12:35:00 AM,1.99672,0.238,245.78,2,0,0,1
2009-07-12,12:36:00 AM,0.71704,0.242,246.65,2.2,0,0,1
2009-07-12,12:37:00 AM,0.418,0.242,246.33,1.8,0,0,1
2009-07-12,12:38:00 AM,0.5791,0.244,246.99,2.2,0,0,0
2009-07-12,12:39:00 AM,0.442,0.246,247.27,2.2,0,0,1
2009-07-12,12:40:00 AM,0.89796,0.244,246.85,1.8,0,0,1
2009-07-12,12:41:00 AM,0.438,0.242,246.57,2,0,0,0
2009-07-12,12:42:00 AM,0.58685,0.242,246.67,2,0,0,1
2009-07-12,12:43:00 AM,0.5889,0.234,244.9,2,0,0,1
2009-07-12,12:44:00 AM,0.5892,0.174,243.5,1.6,0,0,0
2009-07-12,12:45:00 AM,0.266,0,243.78,1.2,0,0,1
2009-07-12,12:46:00 AM,1.778,0,243.53,1.2,0,0,1
2009-07-12,12:47:00 AM,0.23012,0,243.62,1.2,0,0,0
2009-07-12,12:48:00 AM,0.5958,0.156,242.99,3.4,0,0,9
2009-07-12,12:49:00 AM,-0.169,0.168,242.36,3.6,0,0,11
2009-07-12,12:50:00 AM,0.62625,0.166,242.36,3.6,0,0,11
2009-07-12,12:51:00 AM,0.6421,0.168,242.4,3.8,0,0,11
2009-07-12,12:52:00 AM,0.6567,0.156,242.13,3.6,0,0,11
2009-07-12,12:53:00 AM,1.06578,0,242.47,1.2,0,0,1
2009-07-12,12:54:00 AM,0.264,0,243.24,1.2,0,0,1
2009-07-12,12:55:00 AM,0.65685,0,243.68,1,0,0,0
2009-07-12,12:56:00 AM,0.266,0,243.13,1.2,0,0,1
2009-07-12,12:57:00 AM,1.02598,0,243.55,1.2,0,0,0
2009-07-12,12:58:00 AM,0.6573,0,244.14,1.2,0,0,1
2009-07-12,12:59:00 AM,1.02001,0,244.46,1.2,0,0,1
2009-07-12,1:00:00 AM,0.65685,0,244.39,1,0,0,1
2009-07-12,1:01:00 AM,0.65695,0,243.73,1.2,0,0,0
2009-07-12,1:02:00 AM,0.6569,0,243.09,1.2,0,0,1
2009-07-12,1:03:00 AM,0.332,0.052,242.9,1.6,0,0,0
2009-07-12,1:04:00 AM,0.66115,0.118,243.15,1.6,0,0,1
2009-07-12,1:05:00 AM,0.358,0.118,243.03,1.6,0,0,1
2009-07-12,1:06:00 AM,0.358,0.12,243.25,1.6,0,0,0
2009-07-12,1:07:00 AM,0.66305,0.116,242.47,1.6,0,0,1
2009-07-12,1:08:00 AM,0.362,0.112,241.43,1.6,0,0,1
2009-07-12,1:09:00 AM,0.66245,0.112,241.33,1.4,0,0,0
2009-07-12,1:10:00 AM,0.6622,0.114,241.8,1.6,0,0,1
2009-07-12,1:11:00 AM,0.35,0.116,242.27,1.6,0,0,1
2009-07-12,1:12:00 AM,0.67715,0.118,242.83,1.6,0,0,0
2009-07-12,1:13:00 AM,1.94697,0.118,242.72,1.6,0,0,1
2009-07-12,1:14:00 AM,0.65375,0.118,243.08,1.8,0,0,1
2009-07-12,1:15:00 AM,0.67952,0.118,242.98,1.4,0,0,0
2009-07-12,1:16:00 AM,3.59666,0.116,242.56,1.6,0,0,1
2009-07-12,1:17:00 AM,0.64765,0.118,242.7,1.8,0,0,1
2009-07-12,1:18:00 AM,1.41961,0.12,243.36,1.4,0,0,0
2009-07-12,1:19:00 AM,0.35,0.122,243.66,1.6,0,0,1
2009-07-12,1:20:00 AM,3.64527,0.12,243.34,1.6,0,0,1
2009-07-12,1:21:00 AM,0.04544,0.12,243.3,1.6,0,0,0
2009-07-12,1:22:00 AM,2.34937,0.062,243.31,1.6,0,0,1
2009-07-12,1:23:00 AM,-0.03825,0.088,242.76,1.6,0,0,1
2009-07-12,1:24:00 AM,2.03291,0.088,242.88,1.4,0,0,0
2009-07-12,1:25:00 AM,1.14717,0.088,242.64,1.4,0,0,1
2009-07-12,1:26:00 AM,0.336,0.084,242.02,1.6,0,0,1
2009-07-12,1:27:00 AM,0.63845,0.084,241.73,1.4,0,0,0
2009-07-12,1:28:00 AM,0.98918,0.084,241.8,1.4,0,0,1
2009-07-12,1:29:00 AM,0.328,0.086,242.25,1.4,0,0,1
2009-07-12,1:30:00 AM,0.326,0.086,242.37,1.4,0,0,0
2009-07-12,1:31:00 AM,1.11638,0.088,242.96,1.4,0,0,1
2009-07-12,1:32:00 AM,0.57295,0.088,242.68,1.4,0,0,1
2009-07-12,1:33:00 AM,1.66577,0.086,242.64,1.6,0,0,0
2009-07-12,1:34:00 AM,0.5755,0.048,242.34,1.4,0,0,1
2009-07-12,1:35:00 AM,0.276,0,242.09,1.4,0,0,1
2009-07-12,1:36:00 AM,0.57835,0.102,241.67,1.6,0,0,0
2009-07-12,1:37:00 AM,0.336,0.102,241.9,1.4,0,2,1
2009-07-12,1:38:00 AM,0.58205,0.102,241.83,1.4,0,1,1
2009-07-12,1:39:00 AM,1.51996,0.102,242.01,1.6,0,1,0
2009-07-12,1:40:00 AM,0.39,0.152,242.59,1.8,0,2,1
2009-07-12,1:41:00 AM,0.446,0.238,241.72,2,0,1,1
2009-07-12,1:42:00 AM,0.442,0.236,241.67,2,0,2,0
2009-07-12,1:43:00 AM,0.6002,0.238,241.66,2.2,0,1,1
2009-07-12,1:44:00 AM,0.6024,0.238,242.07,2.2,0,1,1
2009-07-12,1:45:00 AM,0.428,0.242,242.52,2,0,2,0
2009-07-12,1:46:00 AM,1.12688,0.238,242.02,2.2,0,1,1
2009-07-12,1:47:00 AM,1.90737,0.238,241.83,2,0,2,1
2009-07-12,1:48:00 AM,3.90145,0.238,241.77,2,0,1,0
2009-07-12,1:49:00 AM,0.72987,0.236,241.44,2.2,0,1,1
2009-07-12,1:50:00 AM,0.44,0.238,241.67,2.2,0,2,1
2009-07-12,1:51:00 AM,1.40052,0.238,241.56,2,0,1,0
2009-07-12,1:52:00 AM,0.6181,0.236,241.39,2,0,2,1
2009-07-12,1:53:00 AM,0.49409,0.236,241.47,2,0,1,0
2009-07-12,1:54:00 AM,0.94499,0.238,241.68,2,0,1,1
2009-07-12,1:55:00 AM,1.90976,0.236,241.46,2,0,1,1
2009-07-12,1:56:00 AM,0.62545,0.24,242.07,2,0,2,0
2009-07-12,1:57:00 AM,0.62685,0.244,242.92,2,0,1,1
2009-07-12,1:58:00 AM,2.52007,0.226,243.15,2,0,1,1
2009-07-12,1:59:00 AM,0.62855,0.108,243.66,1.6,0,1,0
2009-07-12,2:00:00 AM,0.62775,0.106,242.91,1.4,0,2,1
2009-07-12,2:01:00 AM,0.97181,0.108,243.33,1.4,0,1,1
2009-07-12,2:02:00 AM,0.6276,0.11,244.07,1.6,0,1,0
2009-07-12,2:03:00 AM,0.268,0,244.04,1.2,0,0,1
2009-07-12,2:04:00 AM,0.62385,0,244,1.2,0,0,1
2009-07-12,2:05:00 AM,0.64316,0,243.46,1.2,0,0,0
2009-07-12,2:06:00 AM,0.6202,0,242.99,1.2,0,0,1
2009-07-12,2:07:00 AM,0.6184,0,242.86,1.2,0,0,1
2009-07-12,2:08:00 AM,0.6165,0,243.09,1.2,0,0,0
2009-07-12,2:09:00 AM,2.1499,0,243.83,1.2,0,0,1
2009-07-12,2:10:00 AM,0.258,0,244.44,1.2,0,0,1
2009-07-12,2:11:00 AM,1.61289,0,243.8,1.2,0,0,0
2009-07-12,2:12:00 AM,0.66141,0,243.58,1.2,0,0,1
2009-07-12,2:13:00 AM,0.60955,0,242.86,1.4,0,0,1
2009-07-12,2:14:00 AM,0.53214,0.086,242.52,1.4,0,0,0
2009-07-12,2:15:00 AM,0.334,0.086,242.8,1.4,0,0,1
2009-07-12,2:16:00 AM,0.61165,0.086,242.86,1.6,0,0,1
2009-07-12,2:17:00 AM,0.70516,0.13,243.22,1.8,0,0,0
2009-07-12,2:18:00 AM,0.43,0.228,243.9,2,0,0,1
2009-07-12,2:19:00 AM,0.61765,0.226,243.44,2.2,0,0,1
2009-07-12,2:20:00 AM,0.02866,0.226,243.58,2,0,0,0
2009-07-12,2:21:00 AM,0.6183,0.228,243.71,1.8,0,0,1
2009-07-12,2:22:00 AM,0.438,0.228,243.78,2,0,0,1
2009-07-12,2:23:00 AM,0.434,0.228,243.67,2,0,0,0
2009-07-12,2:24:00 AM,0.78875,0.228,243.69,2,0,0,1
2009-07-12,2:25:00 AM,0.61605,0.176,243.57,1.8,0,0,1
2009-07-12,2:26:00 AM,0.358,0.12,243.33,1.6,0,0,0
2009-07-12,2:27:00 AM,-0.31562,0.118,242.94,1.6,0,0,1
2009-07-12,2:28:00 AM,0.35,0.118,242.8,1.6,0,0,1
2009-07-12,2:29:00 AM,0.97271,0.12,243.31,1.6,0,0,0
2009-07-12,2:30:00 AM,0.6053,0.122,243.73,1.6,0,0,1
2009-07-12,2:31:00 AM,0.6037,0.122,243.65,1.6,0,0,1
2009-07-12,2:32:00 AM,0.362,0.122,243.64,1.6,0,0,0
2009-07-12,2:33:00 AM,3.05474,0.122,243.85,1.6,0,0,1
2009-07-12,2:34:00 AM,0.59825,0.122,244.04,1.6,0,0,1
2009-07-12,2:35:00 AM,0.51496,0.108,244.78,1.6,0,0,0
2009-07-12,2:36:00 AM,0.5922,0,244.99,1.2,0,0,1
2009-07-12,2:37:00 AM,0.258,0,244.63,1.2,0,0,1
2009-07-12,2:38:00 AM,0.43123,0,244.46,1.2,0,0,0
2009-07-12,2:39:00 AM,0.5823,0,244.14,1.2,0,0,1
2009-07-12,2:40:00 AM,1.1579,0,244.82,1.2,0,0,1
2009-07-12,2:41:00 AM,0.5788,0,245.35,1,0,0,0
2009-07-12,2:42:00 AM,0.27,0,245.35,1.2,0,0,1
2009-07-12,2:43:00 AM,0.57675,0,244.89,1.2,0,0,1
2009-07-12,2:44:00 AM,0.256,0,244.03,1.2,0,0,0
2009-07-12,2:45:00 AM,2.87644,0,243.57,1.2,0,0,1
2009-07-12,2:46:00 AM,0.266,0,243.77,1.2,0,0,1
2009-07-12,2:47:00 AM,2.5559,0,243.5,1.2,0,0,0
2009-07-12,2:48:00 AM,0.256,0,244.06,1.2,0,0,1
2009-07-12,2:49:00 AM,0.57695,0,244.57,1.2,0,0,1
2009-07-12,2:50:00 AM,0.258,0,244.62,1.2,0,0,0
2009-07-12,2:51:00 AM,1.46131,0,245.08,1.2,0,0,1
2009-07-12,2:52:00 AM,0.25,0,245.28,1,0,0,1
2009-07-12,2:53:00 AM,1.80697,0,245.55,1.2,0,0,0
2009-07-12,2:54:00 AM,0.308,0,245.81,1.4,0,0,1
2009-07-12,2:55:00 AM,4.01118,0.13,245.72,1.6,0,0,1
2009-07-12,2:56:00 AM,0.57705,0.13,245.7,1.8,0,0,0
2009-07-12,2:57:00 AM,0.372,0.128,245.26,1.6,0,0,1
2009-07-12,2:58:00 AM,0.36,0.126,244.83,1.6,0,0,1
2009-07-12,2:59:00 AM,0.5728,0.128,245.1,1.6,0,0,0
2009-07-12,3:00:00 AM,2.92073,0.124,244.44,1.6,0,0,1
2009-07-12,3:01:00 AM,0.53547,0.122,243.91,1.6,0,0,1
2009-07-12,3:02:00 AM,0.356,0.122,244,1.6,0,0,1
2009-07-12,3:03:00 AM,1.36967,0.122,244.02,1.6,0,0,0
2009-07-12,3:04:00 AM,0.364,0.12,243.3,1.6,0,0,1
2009-07-12,3:05:00 AM,0.394,0.156,243.3,1.8,0,0,0
2009-07-12,3:06:00 AM,2.62722,0.226,243.41,2,0,0,1
2009-07-12,3:07:00 AM,0.5677,0.228,243.79,2,0,0,1
2009-07-12,3:08:00 AM,0.56965,0.226,243.51,2,0,0,0
2009-07-12,3:09:00 AM,2.14465,0.226,243.41,2,0,0,1
2009-07-12,3:10:00 AM,0.57365,0.226,243.48,2,0,0,1
2009-07-12,3:11:00 AM,0.422,0.226,243.23,2,0,0,0
2009-07-12,3:12:00 AM,0.57475,0.1,243.01,1.4,0,0,1
2009-07-12,3:13:00 AM,0.326,0.09,243.63,1.4,0,0,1
2009-07-12,3:14:00 AM,0.5739,0.092,244.17,1.6,0,0,0
2009-07-12,3:15:00 AM,0.65824,0.092,244.56,1.4,0,0,1
2009-07-12,3:16:00 AM,0.57525,0.09,243.51,1.6,0,0,1
2009-07-12,3:17:00 AM,0.97441,0,243.23,1.2,0,0,0
2009-07-12,3:18:00 AM,0.57595,0,243.39,1.2,0,0,1
2009-07-12,3:19:00 AM,0.57565,0,244.06,1.2,0,0,1
2009-07-12,3:20:00 AM,0.57565,0,244.84,1.2,0,0,0
2009-07-12,3:21:00 AM,0.7193,0,244.7,1.2,0,0,1
2009-07-12,3:22:00 AM,1.44693,0,244.83,1.2,0,0,1
2009-07-12,3:23:00 AM,0.57565,0,244.78,1.2,0,0,0
2009-07-12,3:24:00 AM,0.27,0,244.82,1.2,0,0,1
2009-07-12,3:25:00 AM,0.57605,0,244.95,1.2,0,0,1
2009-07-12,3:26:00 AM,0.57585,0,245.28,1.2,0,0,1
2009-07-12,3:27:00 AM,0.268,0,244.4,1.2,0,0,0
2009-07-12,3:28:00 AM,0.256,0,244.07,1.2,0,0,1
2009-07-12,3:29:00 AM,0.5758,0,244.14,1.2,0,0,1
2009-07-12,3:30:00 AM,0.26,0,244.4,1.2,0,0,0
2009-07-12,3:31:00 AM,0.376,0.094,244.35,1.8,0,0,1
2009-07-12,3:32:00 AM,0.5811,0.124,244.52,1.4,0,0,1
2009-07-12,3:33:00 AM,0.58345,0.124,244.22,1.6,0,0,0
2009-07-12,3:34:00 AM,0.372,0.122,243.92,1.8,0,0,1
2009-07-12,3:35:00 AM,2.11408,0.118,243.29,1.6,0,0,1
2009-07-12,3:36:00 AM,1.88209,0.118,243.06,1.4,0,0,0
2009-07-12,3:37:00 AM,2.07129,0.118,242.69,1.6,0,0,1
2009-07-12,3:38:00 AM,1.66789,0.12,243.49,1.6,0,0,0
2009-07-12,3:39:00 AM,0.5837,0.124,244.14,1.6,0,0,1
2009-07-12,3:40:00 AM,0.6887,0.124,244.48,1.8,0,0,1
2009-07-12,3:41:00 AM,2.92254,0.126,244.66,1.4,0,0,1
2009-07-12,3:42:00 AM,1.63581,0.124,244.37,1.6,0,0,0
2009-07-12,3:43:00 AM,0.352,0.124,244.1,1.6,0,0,1
2009-07-12,3:44:00 AM,0.35,0.122,243.89,1.6,0,0,1
2009-07-12,3:45:00 AM,0.36,0.122,243.83,1.6,0,0,0
2009-07-12,3:46:00 AM,0.58065,0.122,243.68,1.6,0,0,1
2009-07-12,3:47:00 AM,0.352,0.126,244.73,1.6,0,0,1
2009-07-12,3:48:00 AM,0.306,0.046,244.91,1.4,0,0,0
2009-07-12,3:49:00 AM,0.75815,0,244.01,1.2,0,0,1
